47.39769379744909, 8.545334799538193
47.3976534557048, 8.54560127832341
47.39761311396051, 8.545867756700577
47.39757277221623, 8.546134234669694
47.39753243047194, 8.546400712230763
47.39749208872765, 8.546667189383784
47.397451746983364, 8.546933666128762
47.397411405239076, 8.547200142465693
47.397443867346496, 8.547475603693034
47.39748549050272, 8.547200663064633
47.39752711365893, 8.546925722001852
47.39756873681515, 8.54665078050469
47.39761035997137, 8.546375838573148
47.39765198312759, 8.546100896207223
47.3976936062838, 8.545825953406913
47.39773522944002, 8.545551010172218
47.39777685259624, 8.545276066503137
47.39784186449455, 8.545336519052693
47.397795408309356, 8.54564338781371
47.39774895212417, 8.545950256033606
47.39770249593897, 8.546257123712381
47.39765603975378, 8.546563990850037
47.39760958356859, 8.54687085744658
47.39756312738339, 8.547177723502006
47.397516671198204, 8.547484589016321
47.397589475049905, 8.547493574364442
47.3976348180989, 8.547194061251929
47.397680161147896, 8.546894547623923
47.39772550419689, 8.546595033480424
47.39777084724588, 8.546295518821426
47.397816190294876, 8.545996003646927
47.39786153334387, 8.54569648795693
47.39790687639287, 8.545396971751428
